p_c_cgs,rho0_gcm3,r_c_km,n,M_Msun,R_km,C,y_R,k2,Lambda,cs2_max,success,at_boundary
1.771233681420492e+35,3000000000.0,2.0,2,1.7626397989888567,13.014201155708829,0.19999973384723307,0.9194882442461871,0.051308525661829106,106.8934730434247,0.4989015603796703,True,False
6.15848211066028e+34,3000000000.0,2.0,2,1.1884866536937766,13.659825972880695,0.12847910531156248,0.9005637062592698,0.07876088534046119,1499.8810288534542,0.28285429965246767,True,False
1.4639196536310168e+35,3000000000.0,2.0,2,1.6644561756168834,13.113417687375792,0.18743031337688898,0.8214064200284698,0.05998181800710695,172.87381222028904,0.45302676832769717,True,False
1.3738237958832723e+35,3000000000.0,2.0,2,1.6307644337780876,13.173542270482189,0.18279824538698405,0.8456684186033652,0.06058471540909701,197.88446413975691,0.4384125744593128,True,False
1.135461501503597e+35,3000000000.0,2.0,2,1.5272572146193533,13.290519457512376,0.1696889611011994,0.8614252569409547,0.06477009191545675,306.9130114032923,0.39661847978639997,True,False
2.1430607522871213e+35,3000000000.0,2.0,2,1.8547624650637167,12.86835439533697,0.2128377438236025,0.9343531099544927,0.04666330215092887,71.22639711725738,0.5477638859187851,True,False
1.6622244079925e+35,3000000000.0,2.0,2,1.7305319472694216,13.0544232155066,0.19575158807954007,0.9180023273424167,0.05277115511466324,122.39928229332025,0.4832734120308551,True,False
2.433362979605363e+35,3000000000.0,2.0,2,1.912170146130871,12.721376207332938,0.22196055307780438,0.9353510028105887,0.04385105211363785,54.26374549979539,0.5819375656945353,True,False
2.011167655419456e+35,3000000000.0,2.0,2,1.8248057692140889,12.897617204025133,0.20892505404645245,0.9122856450086848,0.04869108069948612,81.54654001576915,0.5311511159792959,True,False
2.7629899825260174e+35,3000000000.0,2.0,2,1.964853894408305,12.65239383958871,0.22931946554677268,1.0091393685066077,0.039493394521498824,41.51725198160016,0.9991715754824679,True,False
1.8873918221350917e+35,3000000000.0,2.0,2,1.794083161208206,12.935811337911268,0.20480108731837707,0.9017947879737765,0.05042595628026628,93.30428596645302,0.9980707843503326,True,False
2.944187857515554e+35,3000000000.0,2.0,2,1.9892803778534545,12.580523600574598,0.23349664403551357,1.0289792191639107,0.037819352179356724,36.32617003127748,0.9988619913449119,True,False
2.5929437974046777e+35,3000000000.0,2.0,2,1.939390945199644,12.697238447692225,0.2255482433947299,0.9765580123712998,0.041510551291190176,47.41000451212297,0.5959881050618687,True,False
