p_c_cgs,rho0_gcm3,r_c_km,n,M_Msun,R_km,C,y_R,k2,Lambda,cs2_max,success,at_boundary
2.0987041413662616e+35,3000000000.0,1.0,2,1.8449898550348651,12.88978964985183,0.21136424047272814,0.9617027589197927,0.0461490018593959,72.9312213331563,0.5420682195714807,True,False
2.8743297195907065e+35,3000000000.0,1.0,2,1.9800253548091087,12.581328655586388,0.23239544160751988,0.9095255095540014,0.041529827074571125,40.84424171933522,0.9987882759805425,True,False
1.7933230746828344e+35,3000000000.0,1.0,2,1.768652243277672,12.962951769273275,0.20147534358780206,0.8152505136253763,0.05502199527996883,110.4931998709008,0.9981298051446928,True,False
3.363793045056323e+35,3000000000.0,1.0,2,2.0365108797493874,12.465913370159194,0.2412381509713124,1.0216300254452675,0.036008796845204784,29.382408763722964,0.999289027416133,True,False
1.1702878142787719e+33,3000000000.0,2.0,0,0.37633433536383754,25.381954595236905,0.02189435429969911,1.2850545595904694,0.07813431562431149,10353563.350466646,0.01595403127106113,True,False
1e+33,3000000000.0,2.0,0,0.3746560323524654,25.94244287618966,0.021325794574477173,1.2655223434008174,0.08064618432551907,12188954.55369761,0.01533524539380564,True,False
1.369573568249363e+33,3000000000.0,2.0,0,0.37774014908368897,24.821400488543947,0.022472439840603747,1.304843899637469,0.07562592333385877,8796872.52395308,0.01659657065553776,True,False
1.6027952576805255e+33,3000000000.0,2.0,0,0.3788878523425378,24.26274369561925,0.023059725432288913,1.3248654505889277,0.07312495381553669,7476592.075624318,0.017263679198792983,True,False
1.8757317588473234e+33,3000000000.0,2.0,0,0.37978576740386893,23.705191870315534,0.023658029636682447,1.3449771187962667,0.0706483654503818,6355035.804319878,0.017956159929367558,True,False
2.5689526380431826e+33,3000000000.0,2.0,0,0.38087436500919064,22.59601455949926,0.024890479222329846,1.385197116992826,0.0657998311599985,4591633.638190716,0.019420791781737095,True,False
2.1951460202347108e+33,3000000000.0,2.0,0,0.3804446534887691,23.14943151766763,0.02426802958395872,1.36511009322299,0.06820417250467621,5401907.044407882,0.018674915414124683,True,False
3.0064139677612413e+33,3000000000.0,2.0,0,0.38108513367514185,22.04622283812062,0.025525318814634664,1.4052162707148657,0.06343750804453975,3903003.8498977697,0.020194678784758772,True,False
3.518369631148474e+33,3000000000.0,2.0,0,0.3810888450982572,21.50320371586529,0.02617016304097684,1.4252557688496819,0.06110741845530628,3318719.416744513,0.020997484360933117,True,False
4.1175051054615565e+33,3000000000.0,2.0,0,0.38233036575121604,20.843816758851343,0.027086002031120455,1.4466840997461374,0.0586243914357869,2680788.519220915,0.05318259625434428,True,False
4.8186660501522105e+33,3000000000.0,2.0,0,0.38682743828767335,20.105377263242275,0.02841112336766959,1.4653953113517075,0.056427786047766756,2032168.5328246602,0.05889297389423147,True,False
5.639226159571954e+33,3000000000.0,2.0,0,0.3953460159713054,19.330221827823618,0.03020117846838895,1.4783709610391196,0.0548283713676432,1454771.0099579175,0.06519601865421686,True,False
6.599517656509135e+33,3000000000.0,2.0,0,0.40875179069445805,18.55518819552575,0.03252952080646078,1.483227439015227,0.05404584820902602,989196.9064228613,0.07214863162839343,True,False
7.723335093530239e+33,3000000000.0,2.0,0,0.42816533957210434,17.81603371532823,0.03548818944775547,1.4779895287967084,0.0542354096280606,642351.068926987,0.07981218535200821,True,False
9.03852494554989e+33,3000000000.0,2.0,0,0.4526039785875114,17.134506960442277,0.03900588320191003,1.461890873036662,0.05543056430027888,409267.6906068316,0.0882525761831641,True,False
1.2378924861387846e+34,3000000000.0,2.0,0,0.5198194085415843,16.00430758896622,0.04796218525151883,1.3982249190659077,0.06043674787038419,158750.4688890824,0.10775060232430908,True,False
1.0577675602831737e+34,3000000000.0,2.0,0,0.4833410707148177,16.529549358904912,0.04317934470317022,1.4351487362258821,0.0575342989362556,255537.90552421467,0.09754033435363972,True,False
1.4486904919154496e+34,3000000000.0,2.0,0,0.5624827802578103,15.558610449075221,0.05338531201443508,1.3571066293108727,0.06347292795379605,97586.18646544889,0.11896300660113293,True,False
2.3219542502889885e+34,3000000000.0,2.0,0,0.7226580701029485,14.589279663204604,0.07314461671422527,1.1829640097450522,0.07520321492332002,23946.018044569544,0.15947102626310505,True,False
2.7173547644259605e+34,3000000000.0,2.0,0,0.7869969924901556,14.37065257004879,0.08086860357105818,1.135284278119778,0.07721204059642563,14883.122354934407,0.17556734571057342,True,False
1.6953848293501704e+34,3000000000.0,2.0,0,0.6104522784611914,15.178831294690145,0.059387732818486944,1.3060120313634158,0.06714792217837172,60597.902130869006,0.13126142737625235,True,False
1.9840882063015996e+34,3000000000.0,2.0,0,0.6640461358885459,14.859128948747683,0.0659915399951577,1.2526142928129613,0.0706423602211538,37629.8619862187,0.14473369210847498,True,False
3.721617260914331e+34,3000000000.0,2.0,0,0.92934704994357,14.029095567358056,0.09782089048534774,1.0302598395742175,0.0805831435533793,5997.840138758275,0.21090536431371423,True,False
3.1800871678800645e+34,3000000000.0,2.0,0,0.8560106125611021,14.186580057678718,0.08910145515217129,1.0859261350257403,0.07888552774505704,9364.44606349488,0.19311834392225655,True,False
4.355363329857582e+34,3000000000.0,2.0,0,1.006528230576263,13.88291658076,0.10706033725804603,0.9606164533239357,0.0828404654582024,3926.5238126757295,0.23145822877260205,True,False
5.097028631688861e+34,3000000000.0,2.0,0,1.0875951662188141,13.773435878429382,0.11660262785881836,0.9560177480463101,0.07941202852481098,2456.141255653311,0.2537280215421889,True,False
5.964990496695477e+34,3000000000.0,2.0,0,1.1712656088556297,13.666163350661508,0.12655874076488455,0.9183552628075623,0.07825346023730594,1606.7620522612076,0.27780163655866447,True,False
6.980755690571396e+34,3000000000.0,2.0,0,1.2570952800887616,13.565199959191823,0.13684387288301064,0.8977738367056625,0.07554083890418586,1049.4548528494881,0.30375927497900435,True,False
8.169493319132765e+34,3000000000.0,2.0,0,1.3440917937531864,13.468697546901572,0.14736240136736092,0.8280493950361886,0.07579436878081695,727.1302814890446,0.33167200738733904,True,False
1.3094025149558947e+35,3000000000.0,2.0,0,1.6049857701153616,13.192545261435754,0.1796494758443137,0.8521842554834808,0.0614525316759195,218.93679096178914,0.4276555990089736,True,False
9.560658480212914e+34,3000000000.0,2.0,0,1.4319023940572657,13.381266431650566,0.158015452171351,0.8519449953543721,0.06989563886212379,472.99987774499925,0.3615989713775222,True,False
1.1188722115874176e+35,3000000000.0,2.0,0,1.5191497814062531,13.285846684452439,0.16884753313974757,0.8604267802580513,0.0651476101611227,316.4707891185475,0.39358460480988905,True,False
1.5323778072388359e+35,3000000000.0,2.0,0,1.6883786661478197,13.082532401354536,0.19057301192159198,0.8123131351994111,0.059206583229955485,157.02606609291442,0.46381799486499575,True,False
1.7933230746828344e+35,3000000000.0,2.0,0,1.7688198403453381,12.984549155350688,0.201159286771249,0.9076370546216854,0.051398688632155486,104.03041812755131,0.5020543728137616,True,False
2.0987041413662616e+35,3000000000.0,2.0,0,1.8449804353911379,12.871945796867994,0.21165616546914612,0.9229436583604052,0.04743665792381527,74.45060060744643,0.5423213238737588,True,False
2.456087882417329e+35,3000000000.0,2.0,0,1.916224631292152,12.712843369302258,0.22258048432135696,0.9378028863968215,0.043586869515728516,53.18987919177073,0.5845473912918907,True,False
2.8743297195907065e+35,3000000000.0,2.0,0,1.9801332979056514,12.597906079143268,0.2321022880194558,1.014310560701114,0.03859761075731266,38.200764527411145,0.9995710464977304,True,False
