p_c_cgs,rho0_gcm3,r_c_km,n,M_Msun,R_km,C,y_R,k2,Lambda,cs2_max,success,at_boundary
2.511886431509572e+35,30000000000.0,2.0,1,1.9254889116176197,12.487917912119354,0.22768496207420688,0.8187545683946401,0.04578326114294151,49.88198492527229,0.5889890807369635,True,False
3.268027589410112e+35,30000000000.0,2.0,1,2.0261979663125977,12.287778032415577,0.24349602645769988,0.8295244054874392,0.04041732500082949,31.47870916593423,0.6269512840728128,True,False
2.8651202696637702e+35,30000000000.0,2.0,1,1.9785301592042315,12.395143892623857,0.2357080760176629,0.8820073779023065,0.04133521962761799,37.87535183820783,0.5959017121786916,True,False
2.6826957952797384e+35,30000000000.0,2.0,1,1.952736849403697,12.449170265287783,0.23162566328768186,0.8522545725570284,0.04347032328280177,43.46785713684887,0.5958935824394761,True,False
3.0599496872072085e+35,30000000000.0,2.0,1,2.0030157839743103,12.328230249775057,0.23992029990763805,0.9113887894965473,0.0392731692017476,32.93591335203391,0.609339178315701,True,False
1e+33,30000000000.0,2.0,2,0.3088641824016244,18.88158186137455,0.02415530542657086,1.0940598397391978,0.10138407898020597,8218940.475193655,0.015220588926708831,True,False
1.5252229565390322e+33,30000000000.0,2.0,2,0.3260118281016166,18.237822073885336,0.02639634181788584,1.1136196440999202,0.0980380541495768,5100170.627639899,0.016975147918881776,True,False
1.2349991726875902e+33,30000000000.0,2.0,2,0.3179819200195783,18.574111617059735,0.02528003886647584,1.1019836560790337,0.09993736183204804,6452795.993992225,0.016078173430576333,True,False
1.8836490894897945e+33,30000000000.0,2.0,2,0.33302513640606546,17.878522273002147,0.027506083432058525,1.1285938952807701,0.09574898178316851,4054143.5794783197,0.01791408902889421,True,False
2.3263050671536287e+33,30000000000.0,2.0,2,0.3390898911570167,17.501522631482878,0.028610297249603872,1.1465763525771024,0.09312697270971577,3238712.3442668016,0.018897645781150506,True,False
2.87298483335368e+33,30000000000.0,2.0,2,0.3442492143145295,17.108352498771584,0.029713111240655146,1.1671059041409957,0.0902425860631949,2597643.981517393,0.01992849063183973,True,False
5.411695265464648e+33,30000000000.0,2.0,2,0.37013332741535104,15.673348708811039,0.0348722328833496,1.2250777247010145,0.08182717912853711,1057809.685343397,0.06325368767230441,True,False
3.548133892335731e+33,30000000000.0,2.0,2,0.3485586008268078,16.702068975497056,0.030816895927389287,1.1898196730377004,0.08715247956655624,2090470.4365780728,0.021009152952268823,True,False
4.3819424216194276e+33,30000000000.0,2.0,2,0.35614000734106327,16.20481140382917,0.032453395568720116,1.2127226068252377,0.08395043991046296,1554644.1624772942,0.05517039211246479,True,False
6.68343917568619e+33,30000000000.0,2.0,2,0.392507002101053,15.16071320152367,0.03823060207106699,1.221532386386756,0.08129106772563127,663583.9621574314,0.07247777665714039,True,False
1.2589254117941712e+34,30000000000.0,2.0,2,0.5159868139508582,13.988412848808984,0.05446951683292767,1.1088043271669898,0.08864082406648248,123246.5897858664,0.10854301632489656,True,False
1.0193734859388716e+34,30000000000.0,2.0,2,0.46472311745761674,14.29902810046721,0.0479922507635196,1.158771357663038,0.08535836629083632,223511.17646549415,0.09495254572948279,True,False
8.254041852680274e+33,30000000000.0,2.0,2,0.4238676132650039,14.695089670743121,0.04259330644067194,1.1995488515419876,0.08250363353204543,392351.25153119623,0.0829899452494469,True,False
1.5547718420411854e+34,30000000000.0,2.0,2,0.5767607940302149,13.738570374564773,0.06199227141548775,1.0476532006922104,0.09243454813797505,67306.23799760727,0.12395372557431864,True,False
